customer_id,customer_type,tenure_months,avg_order_value,purchase_frequency,category,days_since_last_purchase,churned,total_spend,avg_days_between_purchase,tenure_band,frequency_bucket,order_value_segment,rfm_segment
3177,Loyal,15,235.3,9,Electronics,20,0,2117.72,50,12-24 months,6-10,High,Champions
3178,Returning,12,216.73,5,Books,24,0,1083.67,72,6-12 months,3-5,High,Champions
3179,Returning,9,182.27,5,Sports,1,0,911.36,54,6-12 months,3-5,Medium,Champions
3180,Returning,9,113.09,5,Books,21,0,565.43,54,6-12 months,3-5,Medium,Champions
3181,New,1,136.12,1,Clothing,5,0,136.12,30,0-3 months,1-2,Medium,Need Attention
3182,Returning,7,220.55,2,Home & Garden,121,1,441.09,105,6-12 months,1-2,High,Need Attention
3183,Returning,3,197.19,2,Electronics,20,0,394.39,45,0-3 months,1-2,Medium,Potential Loyalists
3184,Returning,4,189.12,3,Sports,96,1,567.36,40,3-6 months,3-5,Medium,Big Spenders
3185,New,1,60.88,1,Sports,83,1,60.88,30,0-3 months,1-2,Low,At Risk
3186,Loyal,22,171.74,8,Books,17,0,1373.9,82.5,12-24 months,6-10,Medium,Champions
3187,New,1,101.04,2,Clothing,18,0,202.08,15,0-3 months,1-2,Medium,Potential Loyalists
3188,Returning,11,109.6,4,Clothing,23,0,438.39,82.5,6-12 months,3-5,Medium,Loyal Customers
3189,New,3,115.27,1,Electronics,90,1,115.27,90,0-3 months,1-2,Medium,At Risk
3190,Returning,3,111.5,5,Books,21,0,557.52,18,0-3 months,3-5,Medium,Champions
3191,Returning,6,110.37,4,Books,5,0,441.49,45,3-6 months,3-5,Medium,Loyal Customers
3192,Returning,11,224.52,4,Clothing,64,1,898.08,82.5,6-12 months,3-5,High,Big Spenders
3193,Loyal,34,285.26,14,Sports,22,0,3993.65,72.9,24+ months,11-15,High,Champions
3194,Returning,11,98.65,4,Sports,15,0,394.59,82.5,6-12 months,3-5,Low,Loyal Customers
3195,Loyal,35,158.17,11,Home & Garden,21,0,1739.89,95.5,24+ months,11-15,Medium,Champions
3196,Loyal,27,191.85,14,Electronics,20,0,2685.9,57.9,24+ months,11-15,Medium,Champions
3197,Returning,4,224.42,4,Electronics,22,0,897.7,30,3-6 months,3-5,High,Loyal Customers
3198,New,3,83.49,1,Books,80,1,83.49,90,0-3 months,1-2,Low,At Risk
3199,New,1,130.89,1,Clothing,105,1,130.89,30,0-3 months,1-2,Medium,At Risk
3200,Returning,7,187.7,3,Electronics,27,0,563.1,70,6-12 months,3-5,Medium,Loyal Customers
3201,New,3,89.56,1,Books,21,0,89.56,90,0-3 months,1-2,Low,Need Attention
3202,Loyal,32,155.03,8,Clothing,9,0,1240.23,120,24+ months,6-10,Medium,Champions
3203,New,3,88.98,1,Electronics,146,1,88.98,90,0-3 months,1-2,Low,At Risk
3204,New,3,87.3,2,Books,66,1,174.61,45,0-3 months,1-2,Low,Need Attention
3205,New,1,95.81,2,Electronics,146,1,191.62,15,0-3 months,1-2,Low,Need Attention
3206,Returning,10,226.75,5,Electronics,145,1,1133.75,60,6-12 months,3-5,High,Big Spenders
3207,Returning,7,120.06,4,Home & Garden,11,0,480.26,52.5,6-12 months,3-5,Medium,Loyal Customers
3208,Returning,10,178.66,4,Electronics,17,0,714.62,75,6-12 months,3-5,Medium,Loyal Customers
3209,Returning,11,152.53,3,Sports,26,0,457.58,110,6-12 months,3-5,Medium,Loyal Customers
3210,Returning,4,91.67,2,Clothing,18,0,183.35,60,3-6 months,1-2,Low,Potential Loyalists
3211,New,1,127.4,1,Books,67,1,127.4,30,0-3 months,1-2,Medium,At Risk
3212,Loyal,31,301.07,16,Home & Garden,21,0,4817.09,58.1,24+ months,15+,Premium,Champions
3213,New,3,130.52,1,Electronics,22,0,130.52,90,0-3 months,1-2,Medium,Need Attention
3214,New,1,130.69,2,Home & Garden,106,1,261.39,15,0-3 months,1-2,Medium,Need Attention
3215,Returning,9,116.58,3,Clothing,13,0,349.73,90,6-12 months,3-5,Medium,Loyal Customers
3216,New,1,94.93,2,Books,128,1,189.85,15,0-3 months,1-2,Low,Need Attention
3217,Returning,7,193.48,6,Electronics,26,0,1160.9,35,6-12 months,6-10,Medium,Champions
3218,Loyal,22,219.8,13,Books,3,0,2857.44,50.8,12-24 months,11-15,High,Champions
3219,New,3,51,1,Electronics,125,1,51,90,0-3 months,1-2,Low,At Risk
3220,Returning,7,173.42,2,Home & Garden,5,0,346.85,105,6-12 months,1-2,Medium,Potential Loyalists
3221,New,1,117.09,2,Clothing,119,1,234.17,15,0-3 months,1-2,Medium,Need Attention
3222,Returning,3,153.11,4,Books,19,0,612.43,22.5,0-3 months,3-5,Medium,Loyal Customers
3223,Loyal,23,201.16,10,Sports,10,0,2011.56,69,12-24 months,6-10,High,Champions
3224,Loyal,31,271.87,19,Books,5,0,5165.54,48.9,24+ months,15+,High,Champions
3225,Loyal,19,296.29,13,Electronics,12,0,3851.76,43.8,12-24 months,11-15,High,Champions
3226,Returning,6,95.81,4,Clothing,13,0,383.24,45,3-6 months,3-5,Low,Loyal Customers
3227,New,1,126.45,1,Sports,17,0,126.45,30,0-3 months,1-2,Medium,Need Attention
3228,Returning,7,108.83,5,Clothing,4,0,544.13,42,6-12 months,3-5,Medium,Champions
3229,Returning,4,188.25,4,Books,14,0,753,30,3-6 months,3-5,Medium,Loyal Customers
3230,New,3,118.64,1,Clothing,27,0,118.64,90,0-3 months,1-2,Medium,Need Attention
3231,New,2,91.96,2,Home & Garden,127,1,183.91,30,0-3 months,1-2,Low,Need Attention
3232,New,3,75.46,1,Books,94,1,75.46,90,0-3 months,1-2,Low,At Risk
3233,Returning,4,158.73,6,Clothing,4,0,952.38,20,3-6 months,6-10,Medium,Champions
3234,Returning,8,164.54,4,Books,9,0,658.17,60,6-12 months,3-5,Medium,Loyal Customers
3235,New,2,120.42,1,Sports,80,1,120.42,60,0-3 months,1-2,Medium,At Risk
3236,New,2,78,2,Home & Garden,84,1,156.01,30,0-3 months,1-2,Low,Need Attention
3237,Returning,7,173.65,3,Books,23,0,520.96,70,6-12 months,3-5,Medium,Loyal Customers
3238,Loyal,14,134.1,6,Sports,30,0,804.62,70,12-24 months,6-10,Medium,Champions
3239,New,2,145.19,2,Home & Garden,91,1,290.37,30,0-3 months,1-2,Medium,Need Attention
3240,Loyal,20,240.35,19,Books,4,0,4566.61,31.6,12-24 months,15+,High,Champions
3241,Loyal,26,190.69,16,Sports,21,0,3051.08,48.8,24+ months,15+,Medium,Champions
3242,Loyal,30,228.07,8,Clothing,11,0,1824.6,112.5,24+ months,6-10,High,Champions
3243,New,1,99.58,2,Home & Garden,98,1,199.16,15,0-3 months,1-2,Low,Need Attention
3244,New,3,105.31,1,Books,86,1,105.31,90,0-3 months,1-2,Medium,At Risk
3245,New,3,54.55,2,Electronics,82,1,109.11,45,0-3 months,1-2,Low,Need Attention
3246,Returning,10,125.98,2,Clothing,20,0,251.96,150,6-12 months,1-2,Medium,Potential Loyalists
3247,Returning,6,180.4,6,Home & Garden,25,0,1082.42,30,3-6 months,6-10,Medium,Champions
3248,New,3,96.74,1,Sports,3,0,96.74,90,0-3 months,1-2,Low,Need Attention
3249,Loyal,21,126.78,15,Electronics,24,0,1901.75,42,12-24 months,11-15,Medium,Champions
3250,New,2,120.23,1,Electronics,81,1,120.23,60,0-3 months,1-2,Medium,At Risk
3251,New,2,130.59,2,Home & Garden,133,1,261.18,30,0-3 months,1-2,Medium,Need Attention
3252,New,3,117.8,1,Books,25,0,117.8,90,0-3 months,1-2,Medium,Need Attention
3253,Returning,9,177.79,5,Books,18,0,888.94,54,6-12 months,3-5,Medium,Champions
3254,New,2,56.11,1,Electronics,15,0,56.11,60,0-3 months,1-2,Low,Need Attention
3255,New,1,73.87,1,Electronics,24,0,73.87,30,0-3 months,1-2,Low,Need Attention
3256,New,3,101.82,1,Clothing,26,0,101.82,90,0-3 months,1-2,Medium,Need Attention
3257,Loyal,14,166.58,9,Books,64,1,1499.2,46.7,12-24 months,6-10,Medium,Big Spenders
3258,Loyal,28,263.22,13,Books,20,0,3421.84,64.6,24+ months,11-15,High,Champions
3259,Returning,10,125.17,2,Books,64,1,250.34,150,6-12 months,1-2,Medium,Need Attention
3260,Loyal,29,184.28,11,Electronics,17,0,2027.06,79.1,24+ months,11-15,Medium,Champions
3261,Returning,12,96.52,5,Electronics,101,1,482.61,72,6-12 months,3-5,Low,Need Attention
3262,Loyal,27,120.15,9,Electronics,5,0,1081.37,90,24+ months,6-10,Medium,Champions
3263,Loyal,18,185.31,13,Clothing,29,0,2409.06,41.5,12-24 months,11-15,Medium,Champions
3264,New,1,92.09,2,Clothing,6,0,184.18,15,0-3 months,1-2,Low,Potential Loyalists
3265,Returning,7,172.56,3,Clothing,6,0,517.67,70,6-12 months,3-5,Medium,Loyal Customers
3266,New,3,74.84,2,Home & Garden,84,1,149.68,45,0-3 months,1-2,Low,Need Attention
3267,Loyal,16,249.65,16,Home & Garden,25,0,3994.46,30,12-24 months,15+,High,Champions
3268,New,1,65,1,Home & Garden,69,1,65,30,0-3 months,1-2,Low,At Risk
3269,New,1,58.69,1,Books,106,1,58.69,30,0-3 months,1-2,Low,At Risk
3270,Returning,4,198.85,5,Books,91,1,994.25,24,3-6 months,3-5,Medium,Big Spenders
3271,New,3,109.96,1,Home & Garden,147,1,109.96,90,0-3 months,1-2,Medium,At Risk
3272,New,2,134.21,1,Books,120,1,134.21,60,0-3 months,1-2,Medium,At Risk
3273,Returning,4,207.96,4,Books,25,0,831.83,30,3-6 months,3-5,High,Loyal Customers
3274,Returning,6,224.88,6,Home & Garden,22,0,1349.3,30,3-6 months,6-10,High,Champions
3275,Returning,8,157.09,2,Books,23,0,314.17,120,6-12 months,1-2,Medium,Potential Loyalists
3276,Loyal,35,286.09,7,Books,6,0,2002.62,150,24+ months,6-10,High,Champions
3277,New,3,74.88,2,Home & Garden,13,0,149.77,45,0-3 months,1-2,Low,Potential Loyalists
3278,Loyal,29,140.48,15,Books,23,0,2107.23,58,24+ months,11-15,Medium,Champions
3279,Returning,10,188.68,6,Home & Garden,15,0,1132.05,50,6-12 months,6-10,Medium,Champions
3280,Returning,5,147.27,3,Clothing,1,0,441.8,50,3-6 months,3-5,Medium,Loyal Customers
3281,Returning,10,171.14,3,Home & Garden,118,1,513.41,100,6-12 months,3-5,Medium,Big Spenders
3282,Loyal,21,227.05,10,Clothing,22,0,2270.46,63,12-24 months,6-10,High,Champions
3283,Returning,8,164.71,5,Electronics,17,0,823.55,48,6-12 months,3-5,Medium,Champions
3284,New,3,52.94,2,Clothing,14,0,105.88,45,0-3 months,1-2,Low,Potential Loyalists
3285,Returning,12,119.39,6,Electronics,26,0,716.36,60,6-12 months,6-10,Medium,Champions
3286,New,3,109.77,1,Books,148,1,109.77,90,0-3 months,1-2,Medium,At Risk
3287,Returning,8,135.19,3,Sports,78,1,405.56,80,6-12 months,3-5,Medium,Need Attention
3288,Loyal,24,301.34,8,Books,27,0,2410.69,90,12-24 months,6-10,Premium,Champions
3289,New,3,104.73,2,Clothing,10,0,209.46,45,0-3 months,1-2,Medium,Potential Loyalists
3290,Loyal,20,244.62,13,Home & Garden,26,0,3180.03,46.2,12-24 months,11-15,High,Champions
3291,New,3,96.74,2,Electronics,26,0,193.48,45,0-3 months,1-2,Low,Potential Loyalists
3292,Loyal,13,202.71,17,Sports,18,0,3446.14,22.9,12-24 months,15+,High,Champions
3293,New,1,129.49,2,Sports,14,0,258.98,15,0-3 months,1-2,Medium,Potential Loyalists
3294,Loyal,18,308.96,16,Books,22,0,4943.35,33.8,12-24 months,15+,Premium,Champions
3295,Loyal,12,159.3,5,Clothing,24,0,796.52,72,6-12 months,3-5,Medium,Champions
3296,Returning,9,212.51,6,Clothing,28,0,1275.08,45,6-12 months,6-10,High,Champions
3297,Returning,8,130.83,6,Electronics,16,0,784.97,40,6-12 months,6-10,Medium,Champions
3298,Loyal,35,299.23,7,Books,27,0,2094.59,150,24+ months,6-10,High,Champions
3299,New,1,138.86,1,Books,90,1,138.86,30,0-3 months,1-2,Medium,At Risk
3300,Returning,9,177.44,6,Clothing,8,0,1064.62,45,6-12 months,6-10,Medium,Champions
3301,Returning,10,156.86,2,Sports,141,1,313.72,150,6-12 months,1-2,Medium,Need Attention
3302,Loyal,28,282.09,5,Sports,20,0,1410.43,168,24+ months,3-5,High,Champions
3303,New,3,137.7,2,Home & Garden,138,1,275.39,45,0-3 months,1-2,Medium,Need Attention
3304,Loyal,23,129.07,6,Electronics,26,0,774.43,115,12-24 months,6-10,Medium,Champions
3305,New,1,114.89,2,Electronics,142,1,229.79,15,0-3 months,1-2,Medium,Need Attention
3306,New,3,52.1,2,Books,13,0,104.21,45,0-3 months,1-2,Low,Potential Loyalists
3307,Returning,4,154.25,6,Clothing,21,0,925.48,20,3-6 months,6-10,Medium,Champions
3308,Returning,6,140.62,6,Electronics,2,0,843.7,30,3-6 months,6-10,Medium,Champions
3309,Returning,10,92.26,5,Books,139,1,461.32,60,6-12 months,3-5,Low,Need Attention
3310,Loyal,29,292.25,16,Clothing,14,0,4676.02,54.4,24+ months,15+,High,Champions
3311,Returning,8,91.39,4,Electronics,5,0,365.57,60,6-12 months,3-5,Low,Loyal Customers
3312,Loyal,26,131.83,10,Books,8,0,1318.3,78,24+ months,6-10,Medium,Champions
3313,Returning,4,101.63,4,Electronics,5,0,406.52,30,3-6 months,3-5,Medium,Loyal Customers
3314,Returning,9,179.67,3,Electronics,4,0,539,90,6-12 months,3-5,Medium,Loyal Customers
3315,Returning,6,222.98,6,Home & Garden,17,0,1337.89,30,3-6 months,6-10,High,Champions
3316,Returning,8,131.57,2,Electronics,23,0,263.15,120,6-12 months,1-2,Medium,Potential Loyalists
3317,Returning,9,105.44,6,Sports,2,0,632.65,45,6-12 months,6-10,Medium,Champions
3318,New,1,126.39,2,Clothing,129,1,252.79,15,0-3 months,1-2,Medium,Need Attention
3319,New,3,96.01,2,Books,8,0,192.02,45,0-3 months,1-2,Low,Potential Loyalists
3320,Returning,9,168.72,3,Home & Garden,26,0,506.15,90,6-12 months,3-5,Medium,Loyal Customers
3321,Loyal,26,218.26,5,Electronics,27,0,1091.32,156,24+ months,3-5,High,Champions
3322,Returning,4,153.96,2,Home & Garden,21,0,307.91,60,3-6 months,1-2,Medium,Potential Loyalists
3323,Returning,8,219.49,5,Clothing,19,0,1097.47,48,6-12 months,3-5,High,Champions
3324,New,1,63.54,1,Books,145,1,63.54,30,0-3 months,1-2,Low,At Risk
3325,Returning,5,146.4,4,Electronics,64,1,585.6,37.5,3-6 months,3-5,Medium,Big Spenders
3326,Returning,5,107.77,2,Sports,8,0,215.54,75,3-6 months,1-2,Medium,Potential Loyalists
3327,Returning,8,184.42,5,Electronics,28,0,922.08,48,6-12 months,3-5,Medium,Champions
3328,Loyal,20,181.79,15,Home & Garden,10,0,2726.83,40,12-24 months,11-15,Medium,Champions
3329,New,3,85.7,1,Clothing,26,0,85.7,90,0-3 months,1-2,Low,Need Attention
3330,Returning,11,106.02,6,Books,24,0,636.15,55,6-12 months,6-10,Medium,Champions
3331,Loyal,19,138.38,18,Electronics,16,0,2490.8,31.7,12-24 months,15+,Medium,Champions
3332,New,2,94.55,1,Books,10,0,94.55,60,0-3 months,1-2,Low,Need Attention
3333,Returning,4,165.13,2,Electronics,113,1,330.27,60,3-6 months,1-2,Medium,Need Attention
3334,Returning,5,198.73,6,Clothing,19,0,1192.35,25,3-6 months,6-10,Medium,Champions
3335,New,1,95.06,2,Electronics,23,0,190.13,15,0-3 months,1-2,Low,Potential Loyalists
3336,Returning,6,211.74,2,Clothing,9,0,423.49,90,3-6 months,1-2,High,Potential Loyalists
3337,New,1,90.78,1,Books,117,1,90.78,30,0-3 months,1-2,Low,At Risk
3338,New,2,87.25,2,Clothing,2,0,174.49,30,0-3 months,1-2,Low,Potential Loyalists
3339,New,2,60.57,1,Home & Garden,28,0,60.57,60,0-3 months,1-2,Low,Need Attention
3340,New,3,144.07,2,Sports,111,1,288.15,45,0-3 months,1-2,Medium,Need Attention
3341,New,3,71.1,1,Home & Garden,10,0,71.1,90,0-3 months,1-2,Low,Need Attention
3342,New,2,74.97,2,Books,103,1,149.95,30,0-3 months,1-2,Low,Need Attention
3343,Returning,7,138.55,6,Sports,13,0,831.31,35,6-12 months,6-10,Medium,Champions
3344,New,1,146.61,1,Home & Garden,14,0,146.61,30,0-3 months,1-2,Medium,Need Attention
3345,Loyal,20,182.09,16,Books,29,0,2913.47,37.5,12-24 months,15+,Medium,Champions
3346,Loyal,36,271.33,14,Sports,6,0,3798.56,77.1,24+ months,11-15,High,Champions
3347,Returning,7,175.7,2,Home & Garden,17,0,351.39,105,6-12 months,1-2,Medium,Potential Loyalists
3348,New,1,78.79,2,Books,88,1,157.57,15,0-3 months,1-2,Low,Need Attention
3349,New,2,53.96,1,Sports,27,0,53.96,60,0-3 months,1-2,Low,Need Attention
3350,Loyal,26,165.3,15,Clothing,16,0,2479.45,52,24+ months,11-15,Medium,Champions
3351,New,3,68.19,1,Home & Garden,115,1,68.19,90,0-3 months,1-2,Low,At Risk
3352,Loyal,33,167.84,18,Books,15,0,3021.08,55,24+ months,15+,Medium,Champions
3353,Returning,9,189.75,3,Electronics,13,0,569.24,90,6-12 months,3-5,Medium,Loyal Customers
3354,Loyal,27,318.53,15,Clothing,25,0,4777.91,54,24+ months,11-15,Premium,Champions
3355,Returning,4,133.32,4,Home & Garden,30,0,533.28,30,3-6 months,3-5,Medium,Loyal Customers
3356,Loyal,26,150.7,17,Sports,8,0,2561.86,45.9,24+ months,15+,Medium,Champions
3357,Loyal,17,264.01,7,Electronics,29,0,1848.04,72.9,12-24 months,6-10,High,Champions
3358,Loyal,21,197.68,18,Electronics,13,0,3558.3,35,12-24 months,15+,Medium,Champions
3359,Returning,7,153.8,3,Home & Garden,30,0,461.4,70,6-12 months,3-5,Medium,Loyal Customers
3360,New,3,86.41,2,Books,1,0,172.82,45,0-3 months,1-2,Low,Potential Loyalists
3361,Returning,8,130.7,3,Books,130,1,392.11,80,6-12 months,3-5,Medium,Need Attention
3362,Returning,5,192.07,4,Electronics,119,1,768.3,37.5,3-6 months,3-5,Medium,Big Spenders
3363,Loyal,15,304.96,18,Clothing,30,0,5489.32,25,12-24 months,15+,Premium,Champions
3364,Loyal,27,160.86,12,Clothing,2,0,1930.35,67.5,24+ months,11-15,Medium,Champions
3365,Returning,12,217.85,6,Books,7,0,1307.1,60,6-12 months,6-10,High,Champions
3366,Loyal,24,200.44,6,Books,26,0,1202.64,120,12-24 months,6-10,High,Champions
3367,Returning,8,228.09,5,Books,8,0,1140.44,48,6-12 months,3-5,High,Champions
3368,New,2,50.75,2,Electronics,22,0,101.5,30,0-3 months,1-2,Low,Potential Loyalists
3369,Loyal,30,279.25,8,Electronics,20,0,2234.02,112.5,24+ months,6-10,High,Champions
3370,New,2,118.69,2,Electronics,11,0,237.37,30,0-3 months,1-2,Medium,Potential Loyalists
3371,Returning,4,81.9,2,Clothing,4,0,163.8,60,3-6 months,1-2,Low,Potential Loyalists
3372,New,3,60.7,1,Clothing,92,1,60.7,90,0-3 months,1-2,Low,At Risk
3373,New,1,80.32,2,Clothing,92,1,160.63,15,0-3 months,1-2,Low,Need Attention
3374,New,2,143.45,1,Home & Garden,14,0,143.45,60,0-3 months,1-2,Medium,Need Attention
3375,New,1,83.44,1,Home & Garden,150,1,83.44,30,0-3 months,1-2,Low,At Risk
3376,New,1,133.61,2,Home & Garden,9,0,267.22,15,0-3 months,1-2,Medium,Potential Loyalists
3377,Returning,12,195.95,6,Books,21,0,1175.71,60,6-12 months,6-10,Medium,Champions
3378,New,1,97.84,1,Books,17,0,97.84,30,0-3 months,1-2,Low,Need Attention
3379,Returning,9,122.86,5,Home & Garden,5,0,614.29,54,6-12 months,3-5,Medium,Champions
3380,New,1,102.82,2,Sports,26,0,205.64,15,0-3 months,1-2,Medium,Potential Loyalists
3381,Loyal,36,227.83,19,Books,150,1,4328.82,56.8,24+ months,15+,High,Big Spenders
3382,Returning,5,177.8,4,Home & Garden,28,0,711.2,37.5,3-6 months,3-5,Medium,Loyal Customers
3383,Loyal,22,160,13,Books,28,0,2080.04,50.8,12-24 months,11-15,Medium,Champions
3384,Returning,11,157.48,5,Books,12,0,787.42,66,6-12 months,3-5,Medium,Champions
3385,Returning,10,220.24,2,Home & Garden,18,0,440.48,150,6-12 months,1-2,High,Potential Loyalists
3386,Returning,8,198.28,3,Books,28,0,594.83,80,6-12 months,3-5,Medium,Loyal Customers
3387,Returning,8,141.59,3,Home & Garden,21,0,424.78,80,6-12 months,3-5,Medium,Loyal Customers
3388,New,1,63.46,2,Clothing,7,0,126.91,15,0-3 months,1-2,Low,Potential Loyalists
3389,Loyal,26,178.74,17,Home & Garden,25,0,3038.55,45.9,24+ months,15+,Medium,Champions
3390,New,1,72.13,2,Clothing,140,1,144.27,15,0-3 months,1-2,Low,Need Attention
3391,Loyal,23,170.17,9,Electronics,22,0,1531.51,76.7,12-24 months,6-10,Medium,Champions
3392,Returning,8,187.33,3,Clothing,119,1,561.99,80,6-12 months,3-5,Medium,Big Spenders
3393,Returning,11,222.31,3,Electronics,61,1,666.93,110,6-12 months,3-5,High,Big Spenders
3394,Returning,9,122.57,5,Sports,5,0,612.84,54,6-12 months,3-5,Medium,Champions
3395,Loyal,22,130.81,16,Sports,12,0,2092.89,41.3,12-24 months,15+,Medium,Champions
3396,New,2,109.28,2,Books,66,1,218.56,30,0-3 months,1-2,Medium,Need Attention
3397,Returning,11,115.01,2,Home & Garden,16,0,230.02,165,6-12 months,1-2,Medium,Potential Loyalists
3398,Returning,4,126.38,2,Home & Garden,2,0,252.76,60,3-6 months,1-2,Medium,Potential Loyalists
3399,Loyal,31,150.7,5,Clothing,1,0,753.52,186,24+ months,3-5,Medium,Champions
3400,New,3,59.97,1,Sports,24,0,59.97,90,0-3 months,1-2,Low,Need Attention
3401,New,3,98.1,1,Sports,117,1,98.1,90,0-3 months,1-2,Low,At Risk
3402,Loyal,14,246.18,9,Books,28,0,2215.63,46.7,12-24 months,6-10,High,Champions
3403,Returning,11,212.39,4,Clothing,29,0,849.58,82.5,6-12 months,3-5,High,Loyal Customers
3404,New,2,106.95,1,Clothing,70,1,106.95,60,0-3 months,1-2,Medium,At Risk
3405,New,2,52.5,1,Electronics,124,1,52.5,60,0-3 months,1-2,Low,At Risk
3406,New,3,108.22,2,Books,2,0,216.45,45,0-3 months,1-2,Medium,Potential Loyalists
3407,Loyal,13,234.94,13,Books,16,0,3054.24,30,12-24 months,11-15,High,Champions
3408,Returning,8,130.35,4,Clothing,13,0,521.41,60,6-12 months,3-5,Medium,Loyal Customers
3409,New,2,69.85,2,Sports,67,1,139.71,30,0-3 months,1-2,Low,Need Attention
3410,New,2,99.65,2,Sports,26,0,199.31,30,0-3 months,1-2,Low,Potential Loyalists
3411,Returning,9,164.46,4,Home & Garden,2,0,657.85,67.5,6-12 months,3-5,Medium,Loyal Customers
3412,New,1,123.15,2,Electronics,1,0,246.29,15,0-3 months,1-2,Medium,Potential Loyalists
3413,Loyal,34,187.01,12,Electronics,3,0,2244.12,85,24+ months,11-15,Medium,Champions
3414,Loyal,28,261.43,10,Books,114,1,2614.28,84,24+ months,6-10,High,Big Spenders
3415,New,3,68.11,2,Clothing,27,0,136.22,45,0-3 months,1-2,Low,Potential Loyalists
3416,Returning,4,93.53,3,Electronics,8,0,280.6,40,3-6 months,3-5,Low,Loyal Customers
3417,Returning,8,195.18,2,Books,2,0,390.36,120,6-12 months,1-2,Medium,Potential Loyalists
3418,Loyal,25,229.47,9,Clothing,118,1,2065.26,83.3,24+ months,6-10,High,Big Spenders
3419,New,2,126.21,1,Electronics,89,1,126.21,60,0-3 months,1-2,Medium,At Risk
3420,Returning,7,191.79,6,Books,14,0,1150.73,35,6-12 months,6-10,Medium,Champions
3421,Loyal,12,286.06,19,Electronics,89,1,5435.2,18.9,6-12 months,15+,High,Big Spenders
3422,New,2,85.06,2,Electronics,10,0,170.11,30,0-3 months,1-2,Low,Potential Loyalists
3423,Returning,4,175.9,4,Home & Garden,23,0,703.59,30,3-6 months,3-5,Medium,Loyal Customers
3424,New,2,52.99,2,Electronics,144,1,105.99,30,0-3 months,1-2,Low,Need Attention
3425,Loyal,25,291.15,9,Sports,7,0,2620.31,83.3,24+ months,6-10,High,Champions
3426,Returning,11,147.51,2,Clothing,29,0,295.01,165,6-12 months,1-2,Medium,Potential Loyalists
3427,Returning,10,101.93,2,Sports,14,0,203.86,150,6-12 months,1-2,Medium,Potential Loyalists
3428,New,2,77.76,2,Home & Garden,2,0,155.51,30,0-3 months,1-2,Low,Potential Loyalists
3429,Returning,7,106.62,4,Electronics,3,0,426.46,52.5,6-12 months,3-5,Medium,Loyal Customers
3430,New,3,67.92,2,Home & Garden,27,0,135.83,45,0-3 months,1-2,Low,Potential Loyalists
3431,Loyal,20,243.21,8,Clothing,24,0,1945.71,75,12-24 months,6-10,High,Champions
3432,Returning,12,203.22,6,Books,4,0,1219.34,60,6-12 months,6-10,High,Champions
3433,Returning,4,99.32,6,Electronics,8,0,595.9,20,3-6 months,6-10,Low,Champions
3434,Loyal,15,294.25,13,Sports,14,0,3825.21,34.6,12-24 months,11-15,High,Champions
3435,New,2,88.22,1,Clothing,3,0,88.22,60,0-3 months,1-2,Low,Need Attention
